dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,9.299647,289.951289,8.817301,13.250359,9.962676,0.000000,6.187628
0.020000,9.565384,289.925358,9.084300,13.449613,9.962676,-0.000000,6.184191
0.020000,9.834995,289.898101,9.355285,13.648866,9.962676,0.000000,6.180666
0.020000,10.108470,289.869468,9.630255,13.848120,9.962676,0.000000,6.177053
0.020000,10.385800,289.839405,9.909210,14.047373,9.962676,0.000000,6.173349
0.020000,10.666975,289.807857,10.192150,14.246627,9.962676,0.000000,6.169553
0.020000,10.951983,289.774770,10.479075,14.445880,9.962676,-0.000000,6.165661
0.020000,11.240821,289.740084,10.769985,14.645134,9.962676,0.000000,6.161672
0.020000,11.533466,289.703742,11.064880,14.844388,9.962676,0.000000,6.157584
0.020000,11.829914,289.665681,11.363761,15.043641,9.962676,0.000000,6.153394
0.020000,12.130145,289.625839,11.666626,15.242895,9.962676,-0.000000,6.149100
0.020000,12.434153,289.584150,11.973476,15.442148,9.962676,0.000000,6.144699
0.020000,12.741914,289.540548,12.284312,15.641402,9.962676,0.000000,6.140189
0.020000,13.053414,289.494965,12.599132,15.840655,9.962676,0.000000,6.135568
0.020000,13.368642,289.447329,12.917938,16.039909,9.962676,0.000000,6.130832
0.020000,13.687575,289.397569,13.240729,16.239162,9.962676,-0.000000,6.125979
0.020000,14.010192,289.345608,13.567505,16.438416,9.962676,0.000000,6.121006
0.020000,14.336475,289.291370,13.898265,16.637669,9.962676,0.000000,6.115910
0.020000,14.666400,289.234777,14.233011,16.836923,9.962676,0.000000,6.110688
0.020000,14.999950,289.175745,14.571742,17.036176,9.962676,0.000000,6.105337
0.020000,15.337094,289.114192,14.914458,17.235430,9.962676,0.000000,6.099855
0.020000,15.677804,289.050032,15.261159,17.434683,9.962676,0.000000,6.094237
0.020000,16.022059,288.983175,15.611846,17.633937,9.962676,-0.000000,6.088481
0.020000,16.369824,288.913531,15.966517,17.833190,9.962676,0.000000,6.082584
0.020000,16.721072,288.841006,16.325173,18.032444,9.962676,0.000000,6.076541
0.020000,17.075763,288.765505,16.687815,18.231697,9.962676,0.000000,6.070350
0.020000,17.433870,288.686928,17.054441,18.430951,9.962676,0.000000,6.064006
0.020000,17.795353,288.605174,17.425053,18.630204,9.962676,0.000000,6.057508
0.020000,18.160170,288.520140,17.799649,18.829458,9.962676,0.000000,6.050850
0.020000,18.528280,288.431718,18.178231,19.028712,9.962676,0.000000,6.044029
0.020000,18.899639,288.339799,18.560798,19.227965,9.962676,0.000000,6.037041
0.020000,19.274200,288.244272,18.947350,19.427219,9.962676,-0.000000,6.029883
0.020000,19.651911,288.145021,19.337887,19.626472,9.962676,0.000000,6.022551
0.020000,20.032727,288.041928,19.732409,19.825726,9.962676,0.000000,6.015040
0.020000,20.416584,287.934872,20.130916,20.024979,9.962676,0.000000,6.007348
0.020000,20.803424,287.823732,20.533408,20.224233,9.962676,0.000000,5.999470
0.020000,21.193191,287.708379,20.939885,20.423486,9.962676,0.000000,5.991401
0.020000,21.585812,287.588687,21.350347,20.622740,9.962676,0.000000,5.983139
0.020000,21.981219,287.464522,21.764795,20.821993,9.962676,0.000000,5.974680
0.020000,22.379345,287.335750,22.183227,21.021247,9.962676,0.000000,5.966019
0.020000,22.780106,287.202235,22.605644,21.220500,9.962676,-0.000000,5.957153
0.020000,23.183422,287.063837,23.032047,21.419754,9.962676,0.000000,5.948078
0.020000,23.589207,286.920414,23.462435,21.619007,9.962676,0.000000,5.938790
0.020000,23.997371,286.771822,23.896807,21.818261,9.962676,0.000000,5.929286
0.020000,24.407819,286.617914,24.335165,22.017514,9.962676,0.000000,5.919562
0.020000,24.820453,286.458539,24.777508,22.216768,9.962676,0.000000,5.909616
0.020000,25.235164,286.293550,25.223836,22.416021,9.962676,0.000000,5.899444
0.020000,25.651843,286.122793,25.674149,22.615275,9.962676,0.000000,5.889042
0.020000,26.070375,285.946113,26.128447,22.814528,9.962676,0.000000,5.878410
0.020000,26.490638,285.763355,26.586730,23.013782,9.962676,-0.000000,5.867543
0.020000,26.912503,285.574363,27.048998,23.213036,9.962676,0.000000,5.856440
0.020000,27.335841,285.378978,27.515251,23.412289,9.962676,0.000000,5.845099
0.020000,27.760511,285.177043,27.985490,23.611543,9.962676,0.000000,5.833519
0.020000,28.186367,284.968401,28.459713,23.810796,9.962676,0.000000,5.821699
0.020000,28.613259,284.752892,28.937921,24.010050,9.962676,0.000000,5.809637
0.020000,29.041028,284.530361,29.420115,24.209303,9.962676,0.000000,5.797335
0.020000,29.469512,284.300650,29.906293,24.408557,9.962676,0.000000,5.784792
0.020000,29.898542,284.063603,30.396457,24.607810,9.962676,0.000000,5.772008
0.020000,30.327940,283.819069,30.890606,24.807064,9.962676,-0.000000,5.758987
0.020000,30.757524,283.566897,31.388740,25.006317,9.962676,0.000000,5.745729
0.020000,31.187107,283.306939,31.890859,25.205571,9.962676,0.000000,5.732238
0.020000,31.616493,283.039051,32.396963,25.404824,9.962676,0.000000,5.718516
0.020000,32.045484,282.763091,32.907052,25.604078,9.962676,0.000000,5.704569
0.020000,32.473873,282.478926,33.421126,25.803331,9.962676,0.000000,5.690400
0.020000,32.901451,282.186424,33.939185,26.002585,9.962676,0.000000,5.676017
0.020000,33.328003,281.885461,34.461229,26.201838,9.962676,0.000000,5.661424
0.020000,33.753308,281.575917,34.987258,26.401092,9.962676,0.000000,5.646629
0.020000,34.177142,281.257681,35.517273,26.600345,9.962676,0.000000,5.631641
0.020000,34.599280,280.930650,36.051272,26.799599,9.962676,-0.000000,5.616468
0.020000,35.019490,280.594726,36.589257,26.998852,9.962676,0.000000,5.601119
0.020000,35.437539,280.249821,37.131226,27.198106,9.962676,0.000000,5.585606
